Mod:Item:MetaData, Localized Name
tconstruct:hand_guard:0, 晶蓝 护手
tconstruct:hand_guard:0, 皎月石 护手
tconstruct:hand_guard:0, 极光钢 护手
tconstruct:hand_guard:0, 谧木 护手
tconstruct:hand_guard:0, 极光石 护手
tconstruct:hand_guard:0, 蕴魔结晶 护手
tconstruct:cross_guard:0, 熔融木 十字柄
tconstruct:cross_guard:0, 黑暗木 十字柄
tconstruct:cross_guard:0, 血木 十字柄
tconstruct:cross_guard:0, 幽魂木 十字柄
tconstruct:cross_guard:0, 焦黑石英 十字柄
tconstruct:cross_guard:0, 红石水晶 十字柄
tconstruct:cross_guard:0, 青金石水晶 十字柄
tconstruct:cross_guard:0, 钻石水晶 十字柄
tconstruct:cross_guard:0, 煤晶 十字柄
tconstruct:cross_guard:0, 绿宝石水晶 十字柄
tconstruct:cross_guard:0, 铁晶 十字柄
tconstruct:cross_guard:0, 阳光化合物 十字柄
tconstruct:cross_guard:0, 陨石 十字柄
tconstruct:cross_guard:0, 福鲁伊克斯水晶 十字柄
tconstruct:cross_guard:0, 福鲁伊克斯钢 十字柄
tconstruct:cross_guard:0, 海蓝宝石 十字柄
tconstruct:cross_guard:0, 星辉 十字柄
tconstruct:cross_guard:0, 水晶矩阵 十字柄
tconstruct:cross_guard:0, 中子素 十字柄
tconstruct:cross_guard:0, 无尽 十字柄
tconstruct:cross_guard:0, 束缚 十字柄
tconstruct:cross_guard:0, 感知 十字柄
tconstruct:cross_guard:0, 活石 十字柄
tconstruct:cross_guard:0, 活木 十字柄
tconstruct:cross_guard:0, 梦之木 十字柄
tconstruct:cross_guard:0, 魔力钢 十字柄
tconstruct:cross_guard:0, 泰拉钢 十字柄
tconstruct:cross_guard:0, 源质钢 十字柄
tconstruct:cross_guard:0, 飞龙 十字柄
tconstruct:cross_guard:0, 神龙 十字柄
tconstruct:cross_guard:0, 混沌 十字柄
tconstruct:cross_guard:0, 莱泽尔水晶 十字柄
tconstruct:cross_guard:0, 艾洛蒂水晶 十字柄
tconstruct:cross_guard:0, 凯罗尼水晶 十字柄
tconstruct:cross_guard:0, 普雷蒂水晶 十字柄
tconstruct:cross_guard:0, 艾恩尼水晶 十字柄
tconstruct:cross_guard:0, 以太水晶 十字柄
tconstruct:cross_guard:0, 蓝丝黛尔石 十字柄
tconstruct:cross_guard:0, 云母 十字柄
tconstruct:cross_guard:0, 磷灰石 十字柄
tconstruct:cross_guard:0, 蕴魔源质 十字柄
tconstruct:cross_guard:0, 肉 十字柄
tconstruct:cross_guard:0, 史莱姆十字柄
tconstruct:cross_guard:0, 粉色金属 十字柄
tconstruct:cross_guard:0, 橡胶 十字柄
tconstruct:cross_guard:0, 高级合金 十字柄
tconstruct:cross_guard:0, 能量金属 十字柄
tconstruct:cross_guard:0, 碳纤维 十字柄
tconstruct:cross_guard:0, 铱 十字柄
tconstruct:cross_guard:0, UU金属 十字柄
tconstruct:cross_guard:0, 锇 十字柄
tconstruct:cross_guard:0, 强化黑曜石 十字柄
tconstruct:cross_guard:0, 高密度聚乙烯 十字柄
tconstruct:cross_guard:0, 暗物质 十字柄
tconstruct:cross_guard:0, 红物质 十字柄
tconstruct:cross_guard:0, 红石琥珀金 十字柄
tconstruct:cross_guard:0, 红石水晶 十字柄
tconstruct:cross_guard:0, 极寒末影 十字柄
tconstruct:cross_guard:0, 极寒水晶 十字柄
tconstruct:cross_guard:0, 神秘 十字柄
tconstruct:cross_guard:0, 虚空金属 十字柄
tconstruct:cross_guard:0, 元金 十字柄
tconstruct:cross_guard:0, 镍 十字柄
tconstruct:cross_guard:0, 铂 十字柄
tconstruct:cross_guard:0, 殷钢 十字柄
tconstruct:cross_guard:0, 康铜 十字柄
tconstruct:cross_guard:0, 流明 十字柄
tconstruct:cross_guard:0, Enderium 十字柄
tconstruct:cross_guard:0, 钢叶 十字柄
tconstruct:cross_guard:0, 炽铁 十字柄
tconstruct:cross_guard:0, 骑士金属 十字柄
tconstruct:cross_guard:0, 磁钢 十字柄
tconstruct:cross_guard:0, 充能合金 十字柄
tconstruct:cross_guard:0, 脉冲合金 十字柄
tconstruct:cross_guard:0, 红石合金 十字柄
tconstruct:cross_guard:0, 导电铁 十字柄
tconstruct:cross_guard:0, 充能铁 十字柄
tconstruct:cross_guard:0, 玄钢 十字柄
tconstruct:cross_guard:0, 魂金 十字柄
tconstruct:cross_guard:0, 末影钢 十字柄
tconstruct:cross_guard:0, 铁合金 十字柄
tconstruct:cross_guard:0, 木 十字柄
tconstruct:cross_guard:0, 圆石 十字柄
tconstruct:cross_guard:0, 燧石 十字柄
tconstruct:cross_guard:0, 仙人掌 十字柄
tconstruct:cross_guard:0, 骨头 十字柄
tconstruct:cross_guard:0, 黑曜石 十字柄
tconstruct:cross_guard:0, 海晶石 十字柄
tconstruct:cross_guard:0, 末地石 十字柄
tconstruct:cross_guard:0, 纸 十字柄
tconstruct:cross_guard:0, 海绵 十字柄
tconstruct:cross_guard:0, 烈焰木 十字柄
tconstruct:cross_guard:0, 生铁 十字柄
tconstruct:cross_guard:0, 骑士史莱姆 十字柄
tconstruct:cross_guard:0, 史莱姆 十字柄
tconstruct:cross_guard:0, 史莱姆 十字柄
tconstruct:cross_guard:0, 熔岩史莱姆 十字柄
tconstruct:cross_guard:0, 地狱岩 十字柄
tconstruct:cross_guard:0, 钴 十字柄
tconstruct:cross_guard:0, 阿迪特 十字柄
tconstruct:cross_guard:0, 玛玉灵 十字柄
tconstruct:cross_guard:0, 青铜 十字柄
tconstruct:cross_guard:0, 琥珀金 十字柄
tconstruct:cross_guard:0, 钢 十字柄
tconstruct:cross_guard:0, 魔法木质十字柄
tconstruct:cross_guard:0, 恶魔灌注十字柄
tconstruct:cross_guard:0, 附魔十字柄
tconstruct:cross_guard:0, 恶魔十字柄
tconstruct:cross_guard:0, 煤炭 十字柄
tconstruct:cross_guard:0, 铁 十字柄
tconstruct:cross_guard:0, 金 十字柄
tconstruct:cross_guard:0, 钻石 十字柄
tconstruct:cross_guard:0, 绿宝石 十字柄
tconstruct:cross_guard:0, 铜 十字柄
tconstruct:cross_guard:0, 锡 十字柄
tconstruct:cross_guard:0, 铅 十字柄
tconstruct:cross_guard:0, 银 十字柄
tconstruct:cross_guard:0, 铝 十字柄
tconstruct:cross_guard:0, 赛特斯石英 十字柄
tconstruct:cross_guard:0, 充能赛特斯石英 十字柄
tconstruct:cross_guard:0, 知识精华锭 十字柄
tconstruct:cross_guard:0, 邪恶荆棘 十字柄
tconstruct:cross_guard:0, 毁灭 十字柄
tconstruct:cross_guard:0, 天宇 十字柄
tconstruct:cross_guard:0, 心之水晶 十字柄
tconstruct:cross_guard:0, 螃蟹外壳 十字柄
tconstruct:cross_guard:0, 空间水晶 十字柄
tconstruct:cross_guard:0, 下界霜晶 十字柄
tconstruct:cross_guard:0, 硼 十字柄
tconstruct:cross_guard:0, 高强合金 十字柄
tconstruct:cross_guard:0, 硬碳合金 十字柄
tconstruct:cross_guard:0, 氮化硼 十字柄
tconstruct:cross_guard:0, 钍 十字柄
tconstruct:cross_guard:0, 铀 十字柄
tconstruct:cross_guard:0, 镁 十字柄
tconstruct:cross_guard:0, 巧克力 十字柄
tconstruct:cross_guard:0, 影素 十字柄
tconstruct:cross_guard:0, 渊素 十字柄
tconstruct:cross_guard:0, 精炼珊瑚 十字柄
tconstruct:cross_guard:0, 惧质 十字柄
tconstruct:cross_guard:0, 泰伯利亚 十字柄
tconstruct:cross_guard:0, 极光金属 十字柄
tconstruct:cross_guard:0, 钷 十字柄
tconstruct:cross_guard:0, 杜兰特 十字柄
tconstruct:cross_guard:0, 瓦雷利亚 十字柄
tconstruct:cross_guard:0, 振金 十字柄
tconstruct:cross_guard:0, 地母 十字柄
tconstruct:cross_guard:0, 钯 十字柄
tconstruct:cross_guard:0, 乌鲁 十字柄
tconstruct:cross_guard:0, 零素 十字柄
tconstruct:cross_guard:0, 玄武岩 十字柄
tconstruct:cross_guard:0, 泰伯利安 十字柄
tconstruct:cross_guard:0, 碎金 十字柄
tconstruct:cross_guard:0, 瑟蓝 十字柄
tconstruct:cross_guard:0, 普罗克希 十字柄
tconstruct:cross_guard:0, 漩金 十字柄
tconstruct:cross_guard:0, 焰晶 十字柄
tconstruct:cross_guard:0, 帝金 十字柄
tconstruct:cross_guard:0, 阳光合金 十字柄
tconstruct:cross_guard:0, 虚金 十字柄
tconstruct:cross_guard:0, 铿金 十字柄
tconstruct:cross_guard:0, 烈金 十字柄
tconstruct:cross_guard:0, 辐光合金 十字柄
tconstruct:cross_guard:0, 流光合金 十字柄
tconstruct:cross_guard:0, 地动合金 十字柄
tconstruct:cross_guard:0, 曜金 十字柄
tconstruct:cross_guard:0, 铌 十字柄
tconstruct:cross_guard:0, 原金 十字柄
tconstruct:cross_guard:0, 陨铁 十字柄
tconstruct:cross_guard:0, 黑陨铁 十字柄
tconstruct:cross_guard:0, 耐酸铝 十字柄
tconstruct:cross_guard:0, 强化荧石 十字柄
tconstruct:cross_guard:0, 锇荧黑曜合金 十字柄
tconstruct:cross_guard:0, 铱锇合金 十字柄
tconstruct:cross_guard:0, 信素 十字柄
tconstruct:cross_guard:0, Psi金属 十字柄
tconstruct:cross_guard:0, Psi宝石 十字柄
tconstruct:cross_guard:0, 聚变 十字柄
tconstruct:cross_guard:0, 时空扰乱 十字柄
tconstruct:cross_guard:0, 虚空晶体 十字柄
tconstruct:cross_guard:0, 末影晶体 十字柄
tconstruct:cross_guard:0, 辐照金属 十字柄
tconstruct:cross_guard:0, 太阳钢 十字柄
tconstruct:cross_guard:0, 镓 十字柄
tconstruct:cross_guard:0, 末影合金 十字柄
tconstruct:cross_guard:0, 过载水晶 十字柄
tconstruct:cross_guard:0, 符文钢 十字柄
tconstruct:cross_guard:0, 重力鎓 十字柄
tconstruct:cross_guard:0, 三色合金 十字柄
tconstruct:cross_guard:0, 特殊 (三重剑刃) 十字柄
tconstruct:cross_guard:0, 特殊 (先驱者) 十字柄
tconstruct:cross_guard:0, 血石 十字柄
tconstruct:cross_guard:0, 回音石 十字柄
tconstruct:cross_guard:0, 炽焱之晶 十字柄
tconstruct:cross_guard:0, 阿托尼姆 十字柄
tconstruct:cross_guard:0, 暗影金属 十字柄
tconstruct:cross_guard:0, 赤藓石 十字柄
tconstruct:cross_guard:0, 暗影玻璃晶 十字柄
tconstruct:cross_guard:0, 以太石 十字柄
tconstruct:cross_guard:0, 纳瓦特尔 十字柄
tconstruct:cross_guard:0, 史莱姆木 十字柄
tconstruct:cross_guard:0, 铁树 十字柄
tconstruct:cross_guard:0, 企鹅 十字柄
tconstruct:cross_guard:0, 钢叶合金 十字柄
tconstruct:cross_guard:0, 阿肯钢 十字柄
tconstruct:cross_guard:0, 天根 十字柄
tconstruct:cross_guard:0, 圣石 十字柄
tconstruct:cross_guard:0, 紫晶 十字柄
tconstruct:cross_guard:0, 重力晶 十字柄
tconstruct:cross_guard:0, 女武神金属 十字柄
tconstruct:cross_guard:0, 琥珀木 十字柄
tconstruct:cross_guard:0, 秘银 十字柄
tconstruct:cross_guard:0, 盖亚魂 十字柄
tconstruct:cross_guard:0, 龙 十字柄
tconstruct:cross_guard:0, 双足飞龙 十字柄
tconstruct:cross_guard:0, 觉醒龙 十字柄
tconstruct:cross_guard:0, 混沌龙 十字柄
tconstruct:cross_guard:0, Psi金属 十字柄
tconstruct:cross_guard:0, 乌黑色Psi金属 十字柄
tconstruct:cross_guard:0, 乳白色Psi金属 十字柄
tconstruct:cross_guard:0, 钨 十字柄
tconstruct:cross_guard:0, 红宝石 十字柄
tconstruct:cross_guard:0, 蓝宝石 十字柄
tconstruct:cross_guard:0, 橄榄石 十字柄
tconstruct:cross_guard:0, 黄石榴石 十字柄
tconstruct:cross_guard:0, 红石榴石 十字柄
tconstruct:cross_guard:0, 天根木 十字柄
tconstruct:cross_guard:0, 圣石 十字柄
tconstruct:cross_guard:0, 紫晶石 十字柄
tconstruct:cross_guard:0, 重力晶 十字柄
tconstruct:cross_guard:0, 金琥珀 十字柄
tconstruct:cross_guard:0, 史维特 十字柄
tconstruct:cross_guard:0, 柺杖糖 十字柄
tconstruct:cross_guard:0, 寒风境云 十字柄
tconstruct:cross_guard:0, 天蓝境云 十字柄
tconstruct:cross_guard:0, 金黄境云 十字柄
tconstruct:cross_guard:0, 冰石 十字柄
tconstruct:cross_guard:0, 暗影 十字柄
tconstruct:cross_guard:0, 奥利哈刚 十字柄
tconstruct:cross_guard:0, 防腐木 十字柄
tconstruct:cross_guard:0, 晶蓝 十字柄
tconstruct:cross_guard:0, 皎月石 十字柄
tconstruct:cross_guard:0, 极光钢 十字柄
tconstruct:cross_guard:0, 谧木 十字柄
tconstruct:cross_guard:0, 极光石 十字柄
tconstruct:cross_guard:0, 蕴魔结晶 十字柄
tconstruct:large_plate:0, 熔融木 大板
tconstruct:large_plate:0, 黑暗木 大板
tconstruct:large_plate:0, 血木 大板
tconstruct:large_plate:0, 幽魂木 大板
tconstruct:large_plate:0, 焦黑石英 大板
tconstruct:large_plate:0, 红石水晶 大板
tconstruct:large_plate:0, 青金石水晶 大板
tconstruct:large_plate:0, 钻石水晶 大板
tconstruct:large_plate:0, 煤晶 大板
tconstruct:large_plate:0, 绿宝石水晶 大板
tconstruct:large_plate:0, 铁晶 大板
tconstruct:large_plate:0, 阳光化合物 大板
tconstruct:large_plate:0, 陨石 大板
tconstruct:large_plate:0, 福鲁伊克斯水晶 大板
tconstruct:large_plate:0, 福鲁伊克斯钢 大板
tconstruct:large_plate:0, 海蓝宝石 大板
tconstruct:large_plate:0, 星辉 大板
tconstruct:large_plate:0, 水晶矩阵 大板
tconstruct:large_plate:0, 中子素 大板
tconstruct:large_plate:0, 无尽 大板
tconstruct:large_plate:0, 束缚 大板
tconstruct:large_plate:0, 感知 大板
tconstruct:large_plate:0, 活石 大板
tconstruct:large_plate:0, 活木 大板
tconstruct:large_plate:0, 梦之木 大板
tconstruct:large_plate:0, 魔力钢 大板
tconstruct:large_plate:0, 泰拉钢 大板
tconstruct:large_plate:0, 源质钢 大板
tconstruct:large_plate:0, 飞龙 大板
tconstruct:large_plate:0, 神龙 大板
tconstruct:large_plate:0, 混沌 大板
tconstruct:large_plate:0, 莱泽尔水晶 大板
tconstruct:large_plate:0, 艾洛蒂水晶 大板
tconstruct:large_plate:0, 凯罗尼水晶 大板
tconstruct:large_plate:0, 普雷蒂水晶 大板
tconstruct:large_plate:0, 艾恩尼水晶 大板
tconstruct:large_plate:0, 以太水晶 大板
tconstruct:large_plate:0, 蓝丝黛尔石 大板
tconstruct:large_plate:0, 云母 大板
tconstruct:large_plate:0, 磷灰石 大板
tconstruct:large_plate:0, 蕴魔源质 大板
tconstruct:large_plate:0, 肉 大板
tconstruct:large_plate:0, 史莱姆大板
tconstruct:large_plate:0, 粉色金属 大板
tconstruct:large_plate:0, 橡胶 大板
tconstruct:large_plate:0, 高级合金 大板
tconstruct:large_plate:0, 能量金属 大板
tconstruct:large_plate:0, 碳纤维 大板
tconstruct:large_plate:0, 铱 大板
tconstruct:large_plate:0, UU金属 大板
tconstruct:large_plate:0, 锇 大板
tconstruct:large_plate:0, 强化黑曜石 大板
tconstruct:large_plate:0, 高密度聚乙烯 大板
tconstruct:large_plate:0, 暗物质 大板
tconstruct:large_plate:0, 红物质 大板
tconstruct:large_plate:0, 红石琥珀金 大板
tconstruct:large_plate:0, 红石水晶 大板
tconstruct:large_plate:0, 极寒末影 大板
tconstruct:large_plate:0, 极寒水晶 大板
tconstruct:large_plate:0, 神秘 大板
tconstruct:large_plate:0, 虚空金属 大板
tconstruct:large_plate:0, 元金 大板
tconstruct:large_plate:0, 镍 大板
tconstruct:large_plate:0, 铂 大板
tconstruct:large_plate:0, 殷钢 大板
tconstruct:large_plate:0, 康铜 大板
tconstruct:large_plate:0, 流明 大板
tconstruct:large_plate:0, Enderium 大板
tconstruct:large_plate:0, 娜迦鳞片 大板
tconstruct:large_plate:0, 钢叶 大板
tconstruct:large_plate:0, 炽铁 大板
tconstruct:large_plate:0, 骑士金属 大板
tconstruct:large_plate:0, 磁钢 大板
tconstruct:large_plate:0, 充能合金 大板
tconstruct:large_plate:0, 脉冲合金 大板
tconstruct:large_plate:0, 红石合金 大板
tconstruct:large_plate:0, 导电铁 大板
tconstruct:large_plate:0, 充能铁 大板
tconstruct:large_plate:0, 玄钢 大板
tconstruct:large_plate:0, 魂金 大板
tconstruct:large_plate:0, 末影钢 大板
tconstruct:large_plate:0, 铁合金 大板
tconstruct:large_plate:0, 木 大板
tconstruct:large_plate:0, 圆石 大板
tconstruct:large_plate:0, 燧石 大板
tconstruct:large_plate:0, 仙人掌 大板
tconstruct:large_plate:0, 骨头 大板
tconstruct:large_plate:0, 黑曜石 大板
tconstruct:large_plate:0, 海晶石 大板
tconstruct:large_plate:0, 末地石 大板
tconstruct:large_plate:0, 纸 大板
tconstruct:large_plate:0, 海绵 大板
tconstruct:large_plate:0, 烈焰木 大板
tconstruct:large_plate:0, 生铁 大板
tconstruct:large_plate:0, 骑士史莱姆 大板
tconstruct:large_plate:0, 史莱姆 大板
tconstruct:large_plate:0, 史莱姆 大板
tconstruct:large_plate:0, 熔岩史莱姆 大板
tconstruct:large_plate:0, 地狱岩 大板
tconstruct:large_plate:0, 钴 大板
tconstruct:large_plate:0, 阿迪特 大板
tconstruct:large_plate:0, 玛玉灵 大板
tconstruct:large_plate:0, 青铜 大板
tconstruct:large_plate:0, 琥珀金 大板
tconstruct:large_plate:0, 钢 大板
tconstruct:large_plate:0, 魔法木质大板
tconstruct:large_plate:0, 恶魔灌注大板
tconstruct:large_plate:0, 附魔大板
tconstruct:large_plate:0, 恶魔大板
tconstruct:large_plate:0, 煤炭 大板
tconstruct:large_plate:0, 铁 大板
tconstruct:large_plate:0, 金 大板
tconstruct:large_plate:0, 钻石 大板
tconstruct:large_plate:0, 绿宝石 大板
tconstruct:large_plate:0, 铜 大板
tconstruct:large_plate:0, 锡 大板
tconstruct:large_plate:0, 铅 大板
tconstruct:large_plate:0, 银 大板
tconstruct:large_plate:0, 铝 大板
tconstruct:large_plate:0, 赛特斯石英 大板
tconstruct:large_plate:0, 充能赛特斯石英 大板
tconstruct:large_plate:0, 知识精华锭 大板
tconstruct:large_plate:0, 邪恶荆棘 大板
tconstruct:large_plate:0, 毁灭 大板
tconstruct:large_plate:0, 玻璃碎片 大板
tconstruct:large_plate:0, 天宇 大板
tconstruct:large_plate:0, 心之水晶 大板
tconstruct:large_plate:0, 螃蟹外壳 大板
tconstruct:large_plate:0, 空间水晶 大板
tconstruct:large_plate:0, 下界霜晶 大板
tconstruct:large_plate:0, 硼 大板
tconstruct:large_plate:0, 高强合金 大板
tconstruct:large_plate:0, 硬碳合金 大板
tconstruct:large_plate:0, 氮化硼 大板
tconstruct:large_plate:0, 钍 大板
tconstruct:large_plate:0, 铀 大板
tconstruct:large_plate:0, 镁 大板
tconstruct:large_plate:0, 巧克力 大板
tconstruct:large_plate:0, 终末 大板
tconstruct:large_plate:0, 钨 大板
tconstruct:large_plate:0, 影素 大板
tconstruct:large_plate:0, 渊素 大板
tconstruct:large_plate:0, 精炼珊瑚 大板
tconstruct:large_plate:0, 惧质 大板
tconstruct:large_plate:0, 泰伯利亚 大板
tconstruct:large_plate:0, 极光金属 大板
tconstruct:large_plate:0, 钷 大板
tconstruct:large_plate:0, 杜兰特 大板
tconstruct:large_plate:0, 瓦雷利亚 大板
tconstruct:large_plate:0, 振金 大板
tconstruct:large_plate:0, 地母 大板
tconstruct:large_plate:0, 钯 大板
tconstruct:large_plate:0, 乌鲁 大板
tconstruct:large_plate:0, 零素 大板
tconstruct:large_plate:0, 玄武岩 大板
tconstruct:large_plate:0, 泰伯利安 大板
tconstruct:large_plate:0, 碎金 大板
tconstruct:large_plate:0, 瑟蓝 大板
tconstruct:large_plate:0, 普罗克希 大板
tconstruct:large_plate:0, 漩金 大板
tconstruct:large_plate:0, 焰晶 大板
tconstruct:large_plate:0, 帝金 大板
tconstruct:large_plate:0, 阳光合金 大板
tconstruct:large_plate:0, 虚金 大板
tconstruct:large_plate:0, 铿金 大板
tconstruct:large_plate:0, 烈金 大板
tconstruct:large_plate:0, 辐光合金 大板
tconstruct:large_plate:0, 流光合金 大板
tconstruct:large_plate:0, 地动合金 大板
tconstruct:large_plate:0, 曜金 大板
tconstruct:large_plate:0, 铌 大板
tconstruct:large_plate:0, 原金 大板
tconstruct:large_plate:0, 陨铁 大板
tconstruct:large_plate:0, 黑陨铁 大板
tconstruct:large_plate:0, 耐酸铝 大板
tconstruct:large_plate:0, 强化荧石 大板
tconstruct:large_plate:0, 锇荧黑曜合金 大板
tconstruct:large_plate:0, 铱锇合金 大板
tconstruct:large_plate:0, 信素 大板
tconstruct:large_plate:0, Psi金属 大板
tconstruct:large_plate:0, Psi宝石 大板
tconstruct:large_plate:0, 特殊 (血神之刃) 大板
tconstruct:large_plate:0, 特殊 (等离子体) 大板
tconstruct:large_plate:0, 聚变 大板
tconstruct:large_plate:0, 时空扰乱 大板
tconstruct:large_plate:0, 虚空晶体 大板
tconstruct:large_plate:0, 末影晶体 大板
tconstruct:large_plate:0, 辐照金属 大板
tconstruct:large_plate:0, 太阳钢 大板
tconstruct:large_plate:0, 镓 大板
tconstruct:large_plate:0, 末影合金 大板
tconstruct:large_plate:0, 过载水晶 大板
tconstruct:large_plate:0, 符文钢 大板
tconstruct:large_plate:0, 重力鎓 大板
tconstruct:large_plate:0, 三色合金 大板
tconstruct:large_plate:0, 特殊 (三重剑刃) 大板
tconstruct:large_plate:0, 特殊 (先驱者) 大板
tconstruct:large_plate:0, 血石 大板
tconstruct:large_plate:0, 回音石 大板
